6,25.0,63.0,100.0,1.0,3.0,44.0,3.0,7.0,46.0,0.0,14.0,28.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,53.6,57.6,59.8,0.0,0.0,0.0,11200.0,325.5,2000.0,
3,45.0,88.0,200.0,0.0,2.0,23.0,1.0,3.0,30.0,0.0,18.0,39.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,231.8,239.3,247.5,0.0,0.0,0.0,46700.0,7300.0,2000.0,
3,51.0,200.0,400.0,0.0,3.0,40.0,2.0,5.0,38.0,0.0,38.0,300.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,268.2,272.7,276.5,0.0,0.0,0.0,53300.0,46700.0,5000.0,
9,41.0,95.0,600.0,1.0,2.0,47.0,2.0,5.0,37.0,0.0,13.0,400.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,4.0,73.8,77.5,80.0,0.0,0.0,0.0,15100.0,3900.0,3000.0,
3,25.0,37.0,300.0,0.0,2.0,11.0,1.0,3.0,26.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,199.5,207.1,214.8,0.0,0.0,0.0,40400.0,6700.0,3000.0,
3,43.0,100.0,800.0,0.0,2.0,30.0,1.0,3.0,21.0,0.0,13.0,800.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,294.9,298.6,302.3,0.0,0.0,0.0,58300.0,40400.0,6000.0,
6,1.0,29.0,59.0,0.0,1.0,9.0,1.0,2.0,13.0,0.0,0.0,16.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,93.4,152.4,221.8,0.0,0.0,0.0,29800.0,4800.0,3000.0,
6,1.0,2.0,81.0,0.0,5.0,22.0,3.0,5.0,21.0,0.0,0.0,15.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,107.3,18.9,500.0,
8,1000.0,2000.0,4000.0,0.0,2.0,11.0,1.0,3.0,13.0,47.0,200.0,600.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,726000.0,53300.0,20000.0,
8,1000.0,2000.0,3000.0,0.0,1.0,3.0,1.0,3.0,4.0,84.0,100.0,600.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,726000.0,58300.0,18000.0,
8,4000.0,26000.0,28000.0,1.0,3.0,45.0,4.0,4.0,5.0,300.0,3000.0,3000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,164300.0,3600.0,30000.0,
8,3000.0,4000.0,6000.0,1.0,4.0,32.0,1.0,4.0,10.0,300.0,600.0,2000.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,726000.0,29800.0,15000.0,
8,89.0,90.0,90.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1456.1,107.2,97.0,
8,4.0,10.0,10.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.059,41.0,
2,5.0,12.0,100.0,0.0,3.0,32.0,8.0,12.0,42.0,0.0,0.0,26.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.121,0.131,0.0,0.0,0.0,21.3,0.0,800.0,
6,2.0,9.0,38.0,0.0,3.0,23.0,3.0,6.0,21.0,0.0,0.0,12.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.944,1.787,2.8,0.0,0.0,0.0,350.6,21.3,500.0,
8,1.0,4.0,93.0,1.0,3.0,27.0,3.0,5.0,26.0,0.0,0.0,14.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,8.0,0.944,1.787,2.8,0.0,0.0,0.0,350.6,0.0,400.0,
6,23.0,42.0,94.0,0.0,2.0,24.0,3.0,5.0,38.0,0.0,0.0,18.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,4.0,55.0,57.7,59.6,0.0,0.0,0.0,11300.0,316.7,1000.0,
3,29.0,85.0,2000.0,0.0,2.0,2000.0,1.0,3.0,200.0,0.0,18.0,200.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,55.6,58.8,61.8,0.0,0.0,0.0,11500.0,10700.0,6000.0,
6,7.0,35.0,2000.0,0.0,3.0,2000.0,1.0,5.0,29.0,0.0,0.0,17.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,47.3,51.7,55.1,0.0,0.0,0.0,10100.0,537.8,3000.0,
6,1.0,2.0,39.0,0.0,2.0,16.0,2.0,4.0,22.0,0.0,0.0,16.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,38.2,0.0,0.0,0.0,456.4,33.9,800.0,
8,1000.0,2000.0,3000.0,0.0,2.0,9.0,2.0,3.0,5.0,70.0,97.0,300.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,726000.0,11500.0,9000.0,
8,4000.0,7000.0,9000.0,1.0,3.0,3.0,2.0,4.0,5.0,200.0,600.0,700.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,113700.0,10100.0,9000.0,
8,800.0,800.0,800.0,2.0,2.0,2.0,4.0,5.0,5.0,47.0,47.0,47.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23100.0,36.1,800.0,
8,600.0,600.0,600.0,2.0,2.0,2.0,2.0,3.0,3.0,22.0,22.0,22.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.059,600.0,
8,600.0,600.0,600.0,1.0,4.0,4.0,3.0,3.0,3.0,22.0,22.0,22.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1456.1,456.4,600.0,
2,16.0,16.0,16.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,11.3,11.3,11.3,0.0,0.0,0.0,11.3,0.0,23.0,
6,4.0,8.0,700.0,0.0,3.0,700.0,2.0,4.0,700.0,0.0,0.0,18.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,38.8,42.6,45.7,0.0,0.0,0.0,8300.0,11.3,1000.0,
8,1000.0,2000.0,4000.0,0.0,2.0,16.0,1.0,4.0,11.0,74.0,200.0,600.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,726000.0,4300.0,8000.0,
8,3000.0,4000.0,4000.0,1.0,2.0,2.0,2.0,2.0,2.0,300.0,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23100.0,4000.0,4000.0,
2,31.0,31.0,31.0,1.0,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,6.7,6.7,6.7,0.0,0.0,0.0,6.7,0.0,39.0,
8,1.0,3.0,19.0,0.0,3.0,14.0,2.0,4.0,16.0,0.0,0.0,6.0,0.0,0.0,2.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7.6,8.3,9.1,0.0,0.0,0.0,1665.3,6.7,300.0,
9,1.0,3.0,85.0,0.0,2.0,27.0,2.0,3.0,20.0,0.0,0.0,12.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,359.3,374.3,387.9,0.0,0.0,0.0,73100.0,7.6,500.0,
3,6.0,11.0,33.0,0.0,2.0,14.0,2.0,3.0,16.0,0.0,0.0,12.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,61.8,64.3,66.2,0.0,0.0,0.0,12600.0,2.8,1000.0,
8,2000.0,2000.0,2000.0,1.0,2.0,2.0,4.0,6.0,6.0,300.0,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23300.0,1657.7,2000.0,
8,1000.0,2000.0,3000.0,0.0,2.0,3.0,1.0,3.0,5.0,68.0,100.0,400.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,726000.0,37000.0,14000.0,
8,2000.0,11000.0,13000.0,0.0,2.0,4.0,1.0,2.0,4.0,100.0,800.0,800.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,164300.0,36100.0,14000.0,
8,1000.0,3000.0,3000.0,1.0,3.0,9.0,2.0,5.0,25.0,62.0,200.0,400.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,726000.0,12600.0,8000.0,
2,15.0,15.0,15.0,1.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.4,11.4,11.4,0.0,0.0,0.0,11.4,0.0,21.0,
9,1.0,20.0,72.0,0.0,2.0,27.0,2.0,4.0,34.0,0.0,0.0,12.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,8.0,375.1,409.3,438.0,0.0,0.0,0.0,79800.0,11.4,700.0,
7,9.0,31.0,100.0,1.0,3.0,37.0,2.0,4.0,31.0,0.0,0.0,32.0,0.0,0.0,2.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,203.0,225.8,243.8,0.0,0.0,0.0,43900.0,9.2,2000.0,
8,1000.0,3000.0,6000.0,0.0,2.0,18.0,2.0,4.0,43.0,100.0,400.0,1000.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,726000.0,79700.0,13000.0,
8,2000.0,6000.0,15000.0,0.0,2.0,9.0,1.0,2.0,13.0,84.0,300.0,700.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,726000.0,43900.0,22000.0,
8,900.0,1000.0,1000.0,1.0,1.0,1.0,2.0,3.0,3.0,400.0,400.0,400.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23100.0,9.0,1000.0,
2,12.0,30.0,100.0,0.0,2.0,21.0,7.0,13.0,73.0,0.0,0.0,46.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,6.9,8.4,10.3,0.0,0.0,0.0,1681.3,0.0,1000.0,
3,17.0,71.0,200.0,0.0,3.0,34.0,3.0,7.0,44.0,0.0,0.0,29.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,9.0,24.0,32.9,38.8,0.0,0.0,0.0,6400.0,1681.3,2000.0,
5,13.0,29.0,100.0,1.0,3.0,19.0,4.0,7.0,67.0,0.0,0.0,34.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,24.0,32.9,38.8,0.0,0.0,0.0,6400.0,0.0,1000.0,
3,43.0,72.0,200.0,0.0,2.0,24.0,2.0,4.0,40.0,0.0,15.0,39.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,32.5,35.6,38.5,0.0,0.0,0.0,6900.0,6400.0,2000.0,
6,37.0,78.0,200.0,0.0,2.0,16.0,2.0,3.0,37.0,0.0,16.0,49.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.0,62.2,66.7,70.0,0.0,0.0,0.0,13000.0,6900.0,2000.0,
6,34.0,66.0,100.0,0.0,2.0,24.0,1.0,3.0,27.0,0.0,19.0,43.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,20.7,33.6,48.8,0.0,0.0,0.0,6600.0,12300.0,2000.0,
8,9000.0,9000.0,9000.0,0.0,1.0,1.0,3.0,3.0,3.0,3000.0,3000.0,3000.0,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23100.0,759.8,9000.0,
8,7000.0,9000.0,9000.0,0.0,1.0,1.0,3.0,3.0,3.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,113700.0,6500.0,9000.0,
8,3000.0,3000.0,3000.0,1.0,2.0,2.0,1.0,1.0,1.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1456.1,100.5,3000.0,
2,5.0,5.0,5.0,0.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.148,0.148,0.0,0.0,0.0,0.148,0.0,15.0,
6,1.0,3.0,20.0,0.0,2.0,13.0,2.0,3.0,18.0,0.0,0.0,9.0,0.0,0.0,2.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,9.6,14.7,20.9,0.0,0.0,0.0,2900.0,0.148,200.0,
8,1.0,3.0,27.0,0.0,2.0,19.0,2.0,3.0,17.0,0.0,0.0,11.0,0.0,0.0,2.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,9.6,14.7,20.9,0.0,0.0,0.0,2900.0,0.0,300.0,
8,200.0,400.0,400.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1456.1,694.8,400.0,
3,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.5,11.5,11.5,0.0,0.0,0.0,11.5,0.0,10.0,
3,1.0,3.0,500.0,0.0,2.0,400.0,1.0,2.0,100.0,0.0,0.0,10.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7.4,11.3,16.1,0.0,0.0,0.0,2200.0,11.5,800.0,
8,4000.0,15000.0,20000.0,0.0,1.0,2.0,1.0,3.0,5.0,67.0,200.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,726000.0,2200.0,42000.0,
2,300.0,300.0,300.0,1.0,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,13.3,13.3,13.3,0.0,0.0,0.0,13.3,0.0,300.0,
6,2.0,6.0,300.0,0.0,2.0,100.0,1.0,3.0,10.0,0.0,0.0,15.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,23.2,25.1,27.2,0.0,0.0,0.0,4900.0,13.3,900.0,
8,7000.0,14000.0,25000.0,0.0,1.0,2.0,1.0,2.0,6.0,84.0,300.0,600.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,726000.0,1630.9,49000.0,
8,11000.0,12000.0,12000.0,1.0,2.0,2.0,1.0,2.0,2.0,200.0,200.0,200.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23100.0,3300.0,12000.0,
2,4.0,10.0,44.0,0.0,1.0,7.0,5.0,9.0,42.0,0.0,0.0,24.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.063,0.063,0.0,0.0,0.0,2.6,0.0,200.0,
3,0.0,1.0,34.0,0.0,2.0,15.0,2.0,3.0,20.0,0.0,0.0,11.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,14.7,0.0,0.0,0.0,359.0,2.6,200.0,
5,0.0,1.0,30.0,0.0,3.0,16.0,2.0,3.0,21.0,0.0,0.0,12.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,14.7,0.0,0.0,0.0,359.0,0.0,300.0,
3,8.0,21.0,72.0,0.0,2.0,17.0,2.0,3.0,27.0,0.0,0.0,13.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.9,4.5,15.4,0.0,0.0,0.0,905.4,359.0,800.0,
7,10.0,26.0,400.0,0.0,2.0,300.0,2.0,3.0,300.0,0.0,0.0,50.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,66.9,80.0,89.8,0.0,0.0,0.0,15600.0,905.4,1000.0,
8,900.0,3000.0,3000.0,1.0,2.0,4.0,3.0,3.0,7.0,500.0,600.0,600.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,164300.0,14700.0,3000.0,
8,2000.0,2000.0,2000.0,0.0,1.0,1.0,3.0,4.0,4.0,500.0,500.0,500.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23300.0,962.9,2000.0,
2,100.0,100.0,100.0,1.0,1.0,1.0,7.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.0,0.154,0.0,200.0,
3,0.0,1.0,11.0,0.0,2.0,11.0,1.0,3.0,14.0,0.0,0.0,5.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,29.3,0.154,200.0,
5,0.0,1.0,28.0,0.0,2.0,32.0,1.0,3.0,30.0,0.0,0.0,4.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,29.3,0.0,200.0,
6,9.0,16.0,100.0,0.0,2.0,25.0,2.0,4.0,26.0,0.0,0.0,22.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,71.0,74.3,76.8,0.0,0.0,0.0,14500.0,29.3,800.0,
8,2000.0,10000.0,13000.0,0.0,1.0,2.0,1.0,2.0,4.0,27.0,300.0,400.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,164300.0,13900.0,13000.0,
8,6000.0,12000.0,20000.0,0.0,1.0,2.0,1.0,2.0,6.0,100.0,300.0,600.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,726000.0,593.5,39000.0,
2,4.0,17.0,82.0,0.0,2.0,41.0,6.0,12.0,59.0,0.0,0.0,32.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.317,0.368,0.444,0.0,0.0,0.0,74.9,0.0,1000.0,
5,8.0,16.0,56.0,0.0,2.0,22.0,2.0,4.0,26.0,0.0,0.0,14.0,0.0,0.0,7.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,5.6,7.0,8.0,0.0,0.0,0.0,1383.6,74.9,700.0,
7,4.0,10.0,200.0,1.0,3.0,40.0,1.0,4.0,34.0,0.0,0.0,25.0,0.0,0.0,3.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,15.0,5.6,7.0,8.0,0.0,0.0,0.0,1383.6,0.0,700.0,
6,1.0,33.0,100.0,0.0,2.0,16.0,1.0,3.0,35.0,0.0,7.0,26.0,0.0,0.0,3.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,43.8,72.9,105.4,0.0,0.0,0.0,14200.0,1383.6,1000.0,
8,400.0,600.0,600.0,0.0,1.0,1.0,1.0,1.0,2.0,68.0,76.0,76.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,113700.0,14200.0,600.0,
3,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11.5,11.5,11.5,0.0,0.0,0.0,11.5,0.0,9.0,
6,0.0,4.0,16.0,0.0,2.0,17.0,1.0,3.0,20.0,0.0,0.0,7.0,0.0,0.0,5.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,33.6,56.4,81.0,0.0,0.0,0.0,11000.0,11.5,300.0,
6,0.0,1.0,22.0,0.0,1.0,1000.0,1.0,2.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,59.4,11.7,1000.0,
8,3000.0,4000.0,5000.0,0.0,1.0,1.0,1.0,2.0,5.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,113700.0,11000.0,5000.0,
8,63.0,100.0,100.0,2.0,4.0,4.0,1.0,1.0,1.0,0.0,26.0,26.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1456.1,59.4,100.0,
8,4.0,12.0,12.0,1.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.059,15.0,
2,15.0,15.0,15.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,593.0,593.0,593.0,0.0,0.0,0.0,593.0,0.0,21.0,
5,7.0,12.0,47.0,0.0,2.0,28.0,2.0,4.0,36.0,0.0,0.0,21.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,3.0,44.5,53.8,63.3,0.0,0.0,0.0,10500.0,593.0,600.0,
6,25.0,54.0,100.0,0.0,2.0,37.0,1.0,4.0,31.0,0.0,9.0,25.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,136.9,146.1,155.0,0.0,0.0,0.0,28600.0,10500.0,2000.0,
6,0.0,1.0,100.0,0.0,1.0,5.0,1.0,2.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,491.1,0.0,0.0,0.0,6300.0,8200.0,1000.0,
6,6.0,9.0,300.0,0.0,1.0,24.0,1.0,2.0,12.0,0.0,0.0,16.0,0.0,0.0,2.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,81.4,90.6,99.7,0.0,0.0,0.0,17700.0,6300.0,2000.0,
8,6000.0,12000.0,15000.0,0.0,1.0,2.0,1.0,2.0,6.0,85.0,300.0,500.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,726000.0,20300.0,41000.0,
8,10.0,16.0,16.0,1.0,2.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,1.826,36.0,
8,4000.0,4000.0,4000.0,3.0,4.0,4.0,1.0,2.0,2.0,300.0,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23300.0,16900.0,4000.0,
8,2000.0,8000.0,9000.0,1.0,1.0,3.0,2.0,3.0,5.0,200.0,400.0,500.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,164300.0,780.6,9000.0,
2,5.0,17.0,62.0,0.0,3.0,35.0,7.0,11.0,54.0,0.0,0.0,24.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.092,0.1,0.0,0.0,0.0,15.9,0.0,800.0,
3,0.0,16.0,54.0,0.0,2.0,23.0,2.0,4.0,33.0,0.0,0.0,19.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,18.0,40.4,0.0,0.0,0.0,2500.0,15.9,500.0,
5,0.0,12.0,46.0,0.0,2.0,11.0,2.0,4.0,20.0,0.0,0.0,20.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,12.0,0.0,18.0,40.4,0.0,0.0,0.0,2500.0,0.0,400.0,
6,27.0,62.0,100.0,0.0,2.0,25.0,2.0,5.0,30.0,0.0,12.0,25.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,4.0,161.6,170.8,177.9,0.0,0.0,0.0,33400.0,2500.0,2000.0,
6,37.0,77.0,200.0,0.0,2.0,30.0,2.0,4.0,30.0,0.0,17.0,40.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,16.0,99.2,111.1,122.5,0.0,0.0,0.0,21700.0,15900.0,2000.0,
6,20.0,49.0,700.0,0.0,2.0,18.0,1.0,3.0,200.0,0.0,11.0,200.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,26.1,46.1,68.1,0.0,0.0,0.0,9200.0,9900.0,3000.0,
6,29.0,400.0,3000.0,0.0,1.0,14.0,1.0,2.0,18.0,0.0,9.0,35.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,689.1,751.9,801.8,0.0,0.0,0.0,146500.0,8800.0,21000.0,
6,0.0,1.0,200.0,0.0,1.0,4.0,1.0,1.0,8.0,0.0,0.0,8.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,61.1,364.4,1000.0,
8,3000.0,17000.0,20000.0,1.0,1.0,2.0,1.0,2.0,3.0,31.0,200.0,200.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,164300.0,17500.0,22000.0,
