6.0,16.0,21.0,44.0,0.0,1.0,3.0,1.0,2.0,10.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,64.0,72.0,0.0,0.0,0.0,12500.0,5400.0,1,4,0,84000.0
8.0,7000.0,11000.0,16000.0,0.0,1.0,2.0,0.0,2.0,3.0,66.0,400.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726000.0,42100.0,1,8,0,842000.0
8.0,2000.0,13000.0,14000.0,1.0,2.0,6.0,3.0,5.0,7.0,300.0,500.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164300.0,12300.0,1,4,0,814000.0
8.0,3000.0,4000.0,4000.0,2.0,4.0,4.0,2.0,3.0,3.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23300.0,236.4,1,8,0,84000.0
2.0,29.0,29.0,29.0,2.0,2.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,90.5,90.5,0.0,0.0,0.0,90.5,0.0,1,8,0,849.0
8.0,1.0,5.0,100.0,1.0,6.0,22.0,3.0,8.0,30.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981,2.7,0.0,0.0,0.0,201.5,90.5,1,4,0,8700.0
6.0,11.0,54.0,200.0,2.0,5.0,39.0,4.0,8.0,33.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.6,21.3,22.6,0.0,0.0,0.0,4200.0,28.9,1,4,0,82000.0
6.0,37.0,100.0,200.0,0.0,2.0,25.0,2.0,4.0,30.0,0.0,15.0,39.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.5,57.2,81.7,0.0,0.0,0.0,11200.0,4100.0,1,8,0,83000.0
6.0,10.0,42.0,200.0,1.0,5.0,52.0,2.0,4.0,43.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,110.2,121.4,130.3,0.0,0.0,0.0,23600.0,172.6,1,8,0,82000.0
6.0,25.0,80.0,300.0,0.0,2.0,27.0,1.0,3.0,35.0,0.0,13.0,100.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.3,58.8,84.0,0.0,0.0,0.0,11500.0,23600.0,1,4,0,83000.0
6.0,1.0,3.0,200.0,0.0,3.0,55.0,1.0,3.0,24.0,0.0,0.0,200.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,59.7,60.0,1,4,0,85000.0
6.0,1.0,2.0,19.0,0.0,3.0,19.0,1.0,3.0,12.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.837,0.295,1,8,0,8600.0
6.0,1.0,2.0,35.0,0.0,1.0,14.0,1.0,2.0,25.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.6,0.0,0.0,0.0,1040.8,361.7,1,8,0,81000.0
6.0,1.0,3.0,82.0,0.0,2.0,12.0,1.0,3.0,200.0,0.0,0.0,200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.0,0.0,0.0,1.155,0.358,1,8,0,81000.0
8.0,800.0,1000.0,1000.0,1.0,2.0,16.0,2.0,2.0,2.0,200.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113700.0,11100.0,1,4,0,81000.0
8.0,43.0,58.0,58.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.1,59.4,1,4,0,8700.0
8.0,7.0,8.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.778,1,8,0,821.0
8.0,3000.0,3000.0,3000.0,2.0,5.0,5.0,2.0,3.0,3.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23100.0,22.2,1,4,0,83000.0
8.0,3000.0,5000.0,6000.0,2.0,9.0,13.0,3.0,7.0,23.0,200.0,500.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113700.0,11100.0,1,4,0,86000.0
7.0,300.0,300.0,300.0,7.0,7.0,7.0,2.0,2.0,2.0,19.0,19.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.1,1040.5,1,8,0,8300.0
8.0,78.0,88.0,88.0,5.0,17.0,17.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584,0.059,1,8,0,8100.0
8.0,100.0,100.0,100.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.096,1,8,0,8200.0
8.0,5000.0,5000.0,5000.0,0.0,2.0,2.0,3.0,7.0,7.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23100.0,32.2,1,8,0,85000.0
2.0,200.0,300.0,300.0,1.0,3.0,5.0,54.0,65.0,67.0,14.0,14.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.137,0.0,0.0,0.0,0.545,0.0,1,4,0,8300.0
3.0,1.0,4.0,38.0,1.0,7.0,30.0,3.0,8.0,38.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,12.6,0.545,1,8,0,8600.0
5.0,1.0,4.0,59.0,1.0,10.0,30.0,2.0,5.0,23.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,12.6,0.0,1,4,0,8600.0
8.0,7000.0,12000.0,17000.0,2.0,7.0,66.0,4.0,19.0,300.0,62.0,100.0,300.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726000.0,12.6,1,4,0,840000.0
2.0,100.0,100.0,100.0,1.0,2.0,8.0,18.0,20.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.081,0.0,0.0,0.0,0.567,0.0,1,4,0,8200.0
3.0,0.0,2.0,33.0,1.0,4.0,22.0,4.0,7.0,27.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.6,0.0,0.0,0.0,107.8,0.567,1,4,0,8400.0
5.0,0.0,1.0,26.0,1.0,5.0,22.0,4.0,7.0,27.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.6,0.0,0.0,0.0,107.8,0.0,1,8,0,8400.0
10.0,12.0,31.0,600.0,0.0,4.0,21.0,3.0,7.0,26.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,17.4,20.8,0.0,0.0,0.0,3400.0,107.8,1,4,0,82000.0
8.0,1000.0,1000.0,1000.0,1.0,2.0,2.0,1.0,2.0,2.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23300.0,685.5,1,8,0,81000.0
8.0,300.0,2000.0,2000.0,0.0,1.0,1.0,2.0,3.0,6.0,47.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164300.0,2800.0,1,4,0,82000.0
3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.136,0.136,0.0,0.0,0.0,0.136,0.0,1,8,0,83.0
8.0,1000.0,1000.0,1000.0,0.0,1.0,1.0,3.0,3.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23300.0,0.136,1,4,0,81000.0
2.0,600.0,600.0,600.0,1.0,1.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,0.0,19.0,0.0,1,4,0,8600.0
5.0,1.0,5.0,31.0,1.0,4.0,35.0,5.0,8.0,38.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.548,5.9,0.0,0.0,0.0,325.5,19.0,1,4,0,8500.0
6.0,25.0,63.0,100.0,1.0,3.0,44.0,3.0,7.0,46.0,0.0,14.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,53.6,57.6,59.8,0.0,0.0,0.0,11200.0,325.5,1,8,0,82000.0
3.0,45.0,88.0,200.0,0.0,2.0,23.0,1.0,3.0,30.0,0.0,18.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,231.8,239.3,247.5,0.0,0.0,0.0,46700.0,7300.0,1,4,0,82000.0
3.0,51.0,200.0,400.0,0.0,3.0,40.0,2.0,5.0,38.0,0.0,38.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,268.2,272.7,276.5,0.0,0.0,0.0,53300.0,46700.0,1,4,0,85000.0
9.0,41.0,95.0,600.0,1.0,2.0,47.0,2.0,5.0,37.0,0.0,13.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,73.8,77.5,80.0,0.0,0.0,0.0,15100.0,3900.0,1,8,0,83000.0
3.0,25.0,37.0,300.0,0.0,2.0,11.0,1.0,3.0,26.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,199.5,207.1,214.8,0.0,0.0,0.0,40400.0,6700.0,1,4,0,83000.0
3.0,43.0,100.0,800.0,0.0,2.0,30.0,1.0,3.0,21.0,0.0,13.0,800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,294.9,298.6,302.3,0.0,0.0,0.0,58300.0,40400.0,1,4,0,86000.0
6.0,1.0,29.0,59.0,0.0,1.0,9.0,1.0,2.0,13.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4,152.4,221.8,0.0,0.0,0.0,29800.0,4800.0,1,4,0,83000.0
6.0,1.0,2.0,81.0,0.0,5.0,22.0,3.0,5.0,21.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,107.3,18.9,1,8,0,8500.0
8.0,1000.0,2000.0,4000.0,0.0,2.0,11.0,1.0,3.0,13.0,47.0,200.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726000.0,53300.0,1,8,0,820000.0
8.0,1000.0,2000.0,3000.0,0.0,1.0,3.0,1.0,3.0,4.0,84.0,100.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726000.0,58300.0,1,4,0,818000.0
8.0,4000.0,26000.0,28000.0,1.0,3.0,45.0,4.0,4.0,5.0,300.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164300.0,3600.0,1,8,0,830000.0
8.0,3000.0,4000.0,6000.0,1.0,4.0,32.0,1.0,4.0,10.0,300.0,600.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726000.0,29800.0,1,4,0,815000.0
8.0,89.0,90.0,90.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.1,107.2,1,4,0,897.0
8.0,4.0,10.0,10.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.059,1,8,0,841.0
2.0,5.0,12.0,100.0,0.0,3.0,32.0,8.0,12.0,42.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.131,0.0,0.0,0.0,21.3,0.0,1,8,0,8800.0
6.0,2.0,9.0,38.0,0.0,3.0,23.0,3.0,6.0,21.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.944,1.787,2.8,0.0,0.0,0.0,350.6,21.3,1,4,0,8500.0
8.0,1.0,4.0,93.0,1.0,3.0,27.0,3.0,5.0,26.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.944,1.787,2.8,0.0,0.0,0.0,350.6,0.0,1,4,0,8400.0
6.0,23.0,42.0,94.0,0.0,2.0,24.0,3.0,5.0,38.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,55.0,57.7,59.6,0.0,0.0,0.0,11300.0,316.7,1,4,0,81000.0
3.0,29.0,85.0,2000.0,0.0,2.0,2000.0,1.0,3.0,200.0,0.0,18.0,200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.6,58.8,61.8,0.0,0.0,0.0,11500.0,10700.0,1,8,0,86000.0
6.0,7.0,35.0,2000.0,0.0,3.0,2000.0,1.0,5.0,29.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.3,51.7,55.1,0.0,0.0,0.0,10100.0,537.8,1,8,0,83000.0
6.0,1.0,2.0,39.0,0.0,2.0,16.0,2.0,4.0,22.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,0.0,0.0,0.0,456.4,33.9,1,8,0,8800.0
8.0,1000.0,2000.0,3000.0,0.0,2.0,9.0,2.0,3.0,5.0,70.0,97.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726000.0,11500.0,1,8,0,89000.0
8.0,4000.0,7000.0,9000.0,1.0,3.0,3.0,2.0,4.0,5.0,200.0,600.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113700.0,10100.0,1,4,0,89000.0
8.0,800.0,800.0,800.0,2.0,2.0,2.0,4.0,5.0,5.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23100.0,36.1,1,4,0,8800.0
8.0,600.0,600.0,600.0,2.0,2.0,2.0,2.0,3.0,3.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.059,1,8,0,8600.0
8.0,600.0,600.0,600.0,1.0,4.0,4.0,3.0,3.0,3.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.1,456.4,1,8,0,8600.0
2.0,16.0,16.0,16.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.3,11.3,11.3,0.0,0.0,0.0,11.3,0.0,1,4,0,823.0
6.0,4.0,8.0,700.0,0.0,3.0,700.0,2.0,4.0,700.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.8,42.6,45.7,0.0,0.0,0.0,8300.0,11.3,1,8,0,81000.0
8.0,1000.0,2000.0,4000.0,0.0,2.0,16.0,1.0,4.0,11.0,74.0,200.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726000.0,4300.0,1,4,0,88000.0
8.0,3000.0,4000.0,4000.0,1.0,2.0,2.0,2.0,2.0,2.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23100.0,4000.0,1,4,0,84000.0
2.0,31.0,31.0,31.0,1.0,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.7,6.7,0.0,0.0,0.0,6.7,0.0,1,4,0,839.0
8.0,1.0,3.0,19.0,0.0,3.0,14.0,2.0,4.0,16.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,8.3,9.1,0.0,0.0,0.0,1665.3,6.7,1,4,0,8300.0
9.0,1.0,3.0,85.0,0.0,2.0,27.0,2.0,3.0,20.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.3,374.3,387.9,0.0,0.0,0.0,73100.0,7.6,1,4,0,8500.0
3.0,6.0,11.0,33.0,0.0,2.0,14.0,2.0,3.0,16.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.8,64.3,66.2,0.0,0.0,0.0,12600.0,2.8,1,8,0,81000.0
8.0,2000.0,2000.0,2000.0,1.0,2.0,2.0,4.0,6.0,6.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23300.0,1657.7,1,8,0,82000.0
8.0,1000.0,2000.0,3000.0,0.0,2.0,3.0,1.0,3.0,5.0,68.0,100.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726000.0,37000.0,1,4,0,814000.0
8.0,2000.0,11000.0,13000.0,0.0,2.0,4.0,1.0,2.0,4.0,100.0,800.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164300.0,36100.0,1,4,0,814000.0
8.0,1000.0,3000.0,3000.0,1.0,3.0,9.0,2.0,5.0,25.0,62.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726000.0,12600.0,1,4,0,88000.0
2.0,15.0,15.0,15.0,1.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,11.4,11.4,0.0,0.0,0.0,11.4,0.0,1,4,0,821.0
9.0,1.0,20.0,72.0,0.0,2.0,27.0,2.0,4.0,34.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,375.1,409.3,438.0,0.0,0.0,0.0,79800.0,11.4,1,4,0,8700.0
7.0,9.0,31.0,100.0,1.0,3.0,37.0,2.0,4.0,31.0,0.0,0.0,32.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,203.0,225.8,243.8,0.0,0.0,0.0,43900.0,9.2,1,8,0,82000.0
8.0,1000.0,3000.0,6000.0,0.0,2.0,18.0,2.0,4.0,43.0,100.0,400.0,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726000.0,79700.0,1,4,0,813000.0
8.0,2000.0,6000.0,15000.0,0.0,2.0,9.0,1.0,2.0,13.0,84.0,300.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726000.0,43900.0,1,8,0,822000.0
8.0,900.0,1000.0,1000.0,1.0,1.0,1.0,2.0,3.0,3.0,400.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23100.0,9.0,1,4,0,81000.0
2.0,12.0,30.0,100.0,0.0,2.0,21.0,7.0,13.0,73.0,0.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.9,8.4,10.3,0.0,0.0,0.0,1681.3,0.0,1,8,0,81000.0
3.0,17.0,71.0,200.0,0.0,3.0,34.0,3.0,7.0,44.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,32.9,38.8,0.0,0.0,0.0,6400.0,1681.3,1,8,0,82000.0
5.0,13.0,29.0,100.0,1.0,3.0,19.0,4.0,7.0,67.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,32.9,38.8,0.0,0.0,0.0,6400.0,0.0,1,8,0,81000.0
3.0,43.0,72.0,200.0,0.0,2.0,24.0,2.0,4.0,40.0,0.0,15.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.5,35.6,38.5,0.0,0.0,0.0,6900.0,6400.0,1,8,0,82000.0
6.0,37.0,78.0,200.0,0.0,2.0,16.0,2.0,3.0,37.0,0.0,16.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62.2,66.7,70.0,0.0,0.0,0.0,13000.0,6900.0,1,4,0,82000.0
6.0,34.0,66.0,100.0,0.0,2.0,24.0,1.0,3.0,27.0,0.0,19.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.7,33.6,48.8,0.0,0.0,0.0,6600.0,12300.0,1,8,0,82000.0
8.0,9000.0,9000.0,9000.0,0.0,1.0,1.0,3.0,3.0,3.0,3000.0,3000.0,3000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23100.0,759.8,1,8,0,89000.0
8.0,7000.0,9000.0,9000.0,0.0,1.0,1.0,3.0,3.0,3.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113700.0,6500.0,1,4,0,89000.0
